Acre,Land_Planting,Strate_Fertilizer,Liquid_Fertilizer,Fungicide,Insecticide,Others,Area,KG,Total_Expenses,Investment,Estimated_Yield,Revenue,Profit,Is_Profitable
3,149014,393898,30905,152451,74327,38452,dehiaththakandiya,10110,839047,60000,602.4692299716226,60246.922997162255,246.92299716225534,True
3,148236,402127,33975,144193,66532,29279,girithale,5070,824342,60000,307.517996171492,30751.799617149198,-29248.200382850802,False
3,131850,446973,27369,152892,81844,38523,Kandakatiya,20490,879451,60000,1164.9313037338065,116493.13037338066,56493.130373380656,True
3,138918,443138,40572,147186,86970,34055,kanthale,630,890839,60000,35.35992474509984,3535.992474509984,-56464.007525490015,False
3,126300,401667,24845,151309,70476,29503,mahiyanganaya,3030,804100,60000,188.40940181569457,18840.94018156946,-41159.05981843054,False
3,143087,498110,40672,150953,67928,38826,medirigiriya,3510,939576,60000,186.78638023959743,18678.638023959742,-41321.36197604026,False
3,122279,486957,24184,143747,63281,37989,monaragala,29580,878437,60000,1683.6722496889363,168367.22496889363,108367.22496889363,True
3,121501,504065,31183,147075,74215,34349,morawewa,6510,912388,60000,356.7561169151721,35675.61169151721,-24324.38830848279,False
3,141668,509637,27710,148035,83388,38669,nikaweratiya,5010,949107,60000,263.9323068947969,26393.23068947969,-33606.76931052031,False
3,127467,428071,28831,151468,66688,33168,girithale,13830,835693,60000,827.4569728357184,82745.69728357183,22745.697283571833,True
3,145331,427498,33789,141956,73398,35459,kanthale,6480,857431,60000,377.8729717026793,37787.29717026793,-22212.702829732072,False
3,129482,450511,26460,140912,82740,32225,mahiyanganaya,3360,862330,60000,194.8210081987174,19482.10081987174,-40517.89918012826,False
3,122614,506999,44726,146602,73141,34427,ampara,5220,928509,60000,281.095821365221,28109.5821365221,-31890.4178634779,False
3,148027,487479,40995,143676,80104,35646,dehiaththakandiya,9120,935927,60000,487.21748597914154,48721.74859791416,-11278.251402085843,False
3,127628,483716,40040,144047,85445,35122,mahiyanganaya,11430,915998,60000,623.9096591913957,62390.96591913957,2390.9659191395695,True
3,148392,507365,35467,141208,76800,38624,monagala,2790,947856,60000,147.17425431711146,14717.425431711146,-45282.57456828885,False
3,123309,417150,32536,146419,60794,33470,ampara,6900,813678,60000,424.00064890534094,42400.06489053409,-17599.935109465907,False
3,132455,469098,40976,143334,76740,34738,ampara,9690,897341,60000,539.9285221560143,53992.85221560143,-6007.14778439857,False
3,129108,462192,27876,142641,82932,35071,monaragala,9990,879820,60000,567.7297629060489,56772.97629060489,-3227.0237093951073,False
3,134857,414274,29648,145273,64107,36438,ampara,5760,824597,60000,349.2615180506357,34926.15180506357,-25073.84819493643,False
3,140830,459575,37709,149833,75001,37850,kanthale,6930,900798,60000,384.6589357436406,38465.89357436406,-21534.10642563594,False
3,147332,494301,37960,141626,71579,30786,ampara,10650,923584,60000,576.558277319659,57655.8277319659,-2344.172268034097,False
3,131954,429917,38556,143138,82287,29692,dehiaththakandiya,9870,855544,60000,576.8259727144366,57682.59727144366,-2317.4027285563425,False
3,125329,410324,43784,150680,85995,32368,mahiyanganaya,14040,848480,60000,827.3618706392608,82736.18706392607,22736.187063926074,True
3,132130,445134,40969,149456,73761,37932,ampara,8670,879382,60000,492.95982860690805,49295.982860690805,-10704.017139309195,False
3,131641,496800,39278,139487,81553,31326,kanthale,12210,920085,60000,663.5256525212345,66352.56525212346,6352.565252123459,True
3,126865,454942,31327,138811,80764,30125,ampara,4290,862834,60000,248.5993829635828,24859.93829635828,-35140.061703641724,False
3,141960,411180,25548,145483,68330,38153,nikaweratiya,14580,830654,60000,877.6217293843164,87762.17293843164,27762.172938431642,True
3,124249,394412,33772,139882,82638,35363,mahiyanganaya,6900,810316,60000,425.7598270304424,42575.98270304424,-17424.01729695576,False
3,136192,471094,43764,142777,72634,33818,monagala,5340,900279,60000,296.5747285008314,29657.472850083137,-30342.527149916863,False
3,133776,484949,31440,148448,68422,30350,ampara,13500,897385,60000,752.1855168071676,75218.55168071676,15218.551680716759,True
3,134527,500787,30544,151869,73981,33397,bakamuna,3690,925105,60000,199.43682068521952,19943.68206852195,-40056.31793147805,False
3,144910,443786,43357,143668,82801,35696,dehiaththakandiya,10050,894218,60000,561.9435081825684,56194.35081825684,-3805.6491817431597,False
3,140155,471904,41148,142676,85428,30273,girithale,5220,911584,60000,286.31481026433113,28631.481026433114,-31368.518973566886,False
3,142411,493005,28351,138883,75727,38021,Kandakatiya,20340,916398,60000,1109.779811828485,110977.9811828485,50977.981182848496,True
3,149166,390150,41080,151380,81158,33493,kanthale,630,846427,60000,37.21525896503774,3721.525896503774,-56278.47410349623,False
3,151901,490896,36918,151947,62879,35942,mahiyanganaya,3000,930483,60000,161.20659915334295,16120.659915334294,-43879.3400846657,False
3,124564,413482,33181,148852,79698,30417,medirigiriya,3420,830194,60000,205.97595260866737,20597.595260866736,-39402.404739133264,False
3,152651,445425,25472,139240,75667,38343,monaragala,29460,876798,60000,1679.9764598003187,167997.64598003187,107997.64598003187,True
3,129609,506872,25667,140949,88998,36097,morawewa,6780,928192,60000,365.2261601048059,36522.61601048059,-23477.38398951941,False
3,123600,437752,29941,143412,76509,31643,nikaweratiya,5070,842857,60000,300.76276284114624,30076.276284114625,-29923.723715885375,False
3,151871,486375,40466,141943,73103,32585,girithale,13860,926343,60000,748.1030244736561,74810.30244736561,14810.302447365611,True
3,141693,431991,44222,146137,87358,38710,kanthale,6450,890111,60000,362.3143630401152,36231.43630401152,-23768.56369598848,False
3,137162,456126,43869,144924,66855,33699,mahiyanganaya,3360,882635,60000,190.3391549168116,19033.91549168116,-40966.08450831884,False
3,147102,449663,36000,152765,79000,38018,ampara,5220,902548,60000,289.1812956208423,28918.129562084232,-31081.870437915768,False
3,129763,416682,44756,149373,86744,36134,dehiaththakandiya,8970,863452,60000,519.426673399332,51942.6673399332,-8057.332660066801,False
3,123861,463965,26497,147360,67336,34504,mahiyanganaya,11610,863523,60000,672.2461358875212,67224.61358875212,7224.613588752123,True
3,123488,508710,37911,141949,75986,35414,monagala,2790,923458,60000,151.06263630831072,15106.263630831072,-44893.736369168924,False
3,138798,478684,28963,142408,73561,34050,ampara,6750,896464,60000,376.47914472862266,37647.91447286226,-22352.085527137737,False
3,138106,465026,36670,142371,75690,37696,ampara,9720,895559,60000,542.6778135220571,54267.78135220571,-5732.218647794289,False
3,135765,492380,31470,143262,74803,36387,monaragala,10140,914067,60000,554.6639360134432,55466.393601344316,-4533.606398655684,False
3,130912,497229,27902,142629,65444,29193,ampara,5730,893309,60000,320.7176911908421,32071.769119084212,-27928.230880915788,False
3,144040,454227,24150,145801,85117,31348,kanthale,7140,884683,60000,403.5343733292038,40353.43733292038,-19646.56266707962,False
3,139348,457278,41244,138243,72169,33703,ampara,10680,881985,60000,605.4524736815252,60545.24736815252,545.2473681525225,True
3,134317,440036,41594,144235,81809,38663,dehiaththakandiya,9780,880654,60000,555.2691522436735,55526.915224367345,-4473.084775632655,False
3,123310,440005,44851,144243,75505,31028,mahiyanganaya,13920,858942,60000,810.2991820169464,81029.91820169464,21029.918201694643,True
3,149227,471302,39350,141970,60303,37953,ampara,8760,900105,60000,486.60989551219023,48660.98955121903,-11339.010448780973,False
3,134427,446827,36608,138965,62319,37089,kanthale,12210,856235,60000,713.005191331819,71300.5191331819,11300.519133181893,True
3,145813,426207,36764,145119,83533,37811,ampara,4260,875247,60000,243.35987441259437,24335.987441259436,-35664.012558740564,False
3,127891,444339,42012,147406,78054,34737,nikaweratiya,14760,874439,60000,843.969676558342,84396.9676558342,24396.967655834203,True
3,134380,394356,32793,149680,79183,32378,mahiyanganaya,6750,822770,60000,410.19969128675086,41019.96912867509,-18980.03087132491,False
3,149399,426774,43817,145289,88496,31776,monagala,5370,885551,60000,303.20105787244324,30320.105787244323,-29679.894212755677,False
3,141186,436872,31657,149095,68909,37597,ampara,13440,865316,60000,776.5949086807593,77659.49086807593,17659.490868075925,True
3,140871,493063,32638,150253,84605,32282,bakamuna,3690,933712,60000,197.5984029336669,19759.84029336669,-40240.159706633305,False
3,126838,420922,37575,146365,73829,30654,dehiaththakandiya,10080,836183,60000,602.7388741459705,60273.88741459705,273.8874145970476,True
3,139160,454686,24573,149787,85323,31341,girithale,5160,884870,60000,291.5682529637122,29156.825296371222,-30843.174703628778,False
3,147867,472175,37535,149723,82594,29805,Kandakatiya,20460,919699,60000,1112.320443971343,111232.04439713429,51232.04439713429,True
3,128451,488653,24590,139706,83343,36656,kanthale,630,901399,60000,34.94567888360204,3494.567888360204,-56505.4321116398,False
3,140163,403369,44755,141657,86101,33639,mahiyanganaya,3060,849684,60000,180.06694253393024,18006.694253393023,-41993.30574660697,False
3,151377,489382,38157,145742,79888,34388,medirigiriya,3480,938934,60000,185.31653982069028,18531.653982069027,-41468.34601793098,False
3,125883,503463,28431,147202,78842,31394,monaragala,29460,915215,60000,1609.4578869445977,160945.78869445977,100945.78869445977,True
3,140718,494110,25992,152909,75525,31983,morawewa,6570,921237,60000,356.5857645752396,35658.57645752396,-24341.42354247604,False
3,148267,390434,31915,142402,72259,35252,nikaweratiya,5160,820529,60000,314.4312998078069,31443.12998078069,-28556.87001921931,False
3,128071,454661,42737,145073,60639,38665,girithale,13860,869846,60000,796.6927479116993,79669.27479116993,19669.274791169926,True
3,141815,400547,29342,151404,81285,29911,kanthale,6450,834304,60000,386.54974685486343,38654.97468548634,-21345.02531451366,False
3,131880,471940,34540,138331,74459,37388,mahiyanganaya,3390,888538,60000,190.7628036167277,19076.28036167277,-40923.71963832723,False
3,123854,494418,39953,141892,82300,36498,ampara,5190,918915,60000,282.3982631690635,28239.82631690635,-31760.17368309365,False
3,133822,422573,26372,151581,86593,30174,dehiaththakandiya,9060,851115,60000,532.2429988896918,53224.29988896917,-6775.7001110308265,False
3,150976,502204,27681,138636,78630,38610,mahiyanganaya,11640,936737,60000,621.305659966458,62130.565996645804,2130.5659966458043,True
3,135272,441513,27155,146031,87168,38117,monagala,2820,875256,60000,161.09572513641723,16109.572513641722,-43890.427486358276,False
3,128192,479301,37306,149639,65152,34809,ampara,6900,894399,60000,385.73388387062147,38573.38838706215,-21426.61161293785,False
3,131202,401359,37959,145031,66153,38938,ampara,9600,820642,60000,584.9079135603589,58490.791356035894,-1509.2086439641062,False
3,152901,390049,36948,151047,67705,37510,monaragala,10080,836160,60000,602.7554535017222,60275.545350172215,275.54535017221497,True
3,134862,494370,40009,147530,72855,34932,ampara,5790,924558,60000,313.12259479664874,31312.259479664874,-28687.740520335126,False
3,123620,426640,28987,145643,68047,29717,kanthale,7110,822654,60000,432.1379340524692,43213.79340524692,-16786.20659475308,False
3,123092,399786,32825,142634,76415,30912,ampara,10710,805664,60000,664.6691424713032,66466.91424713032,6466.91424713032,True
3,148783,429279,25617,145308,84245,31693,dehiaththakandiya,9810,864925,60000,567.1011937451225,56710.11937451225,-3289.880625487749,False
3,128505,501349,25926,141889,61801,30650,mahiyanganaya,14010,890120,60000,786.9725430279063,78697.25430279064,18697.254302790636,True
3,143576,468264,30059,151070,88800,31959,ampara,8760,913728,60000,479.35490649296065,47935.490649296065,-12064.509350703935,False
3,137521,450262,24849,143661,87237,35413,kanthale,12150,878943,60000,691.1710998324123,69117.10998324123,9117.10998324123,True
3,143413,453423,36548,149203,88634,31441,ampara,4230,902662,60000,234.30697204490718,23430.69720449072,-36569.302795509284,False
3,142977,414668,39478,150493,65807,37289,nikaweratiya,14670,850712,60000,862.2189413103376,86221.89413103377,26221.89413103377,True
3,138905,400371,30702,140726,67573,37415,mahiyanganaya,6930,815692,60000,424.79269135899335,42479.26913589933,-17520.730864100668,False
3,148650,508970,29810,141894,73115,36491,monagala,5340,938930,60000,284.36624668505635,28436.624668505636,-31563.375331494364,False
3,151266,419874,24569,152564,64549,29500,ampara,13650,842322,60000,810.2602092786369,81026.02092786369,21026.02092786369,True
3,147728,458104,39600,142057,84926,33213,bakamuna,3660,905628,60000,202.06972399263273,20206.97239926327,-39793.02760073673,False
3,141261,394171,37127,149193,80205,31888,dehiaththakandiya,10140,833845,60000,608.0266716236231,60802.66716236231,802.6671623623115,True
3,139025,501400,36963,140366,83053,36017,girithale,5190,936824,60000,276.9997352757829,27699.973527578288,-32300.026472421712,False
3,132047,486203,41342,149447,64348,32776,Kandakatiya,20460,906163,60000,1128.9359640594464,112893.59640594464,52893.59640594464,True
3,144459,407376,29207,139040,70020,34528,kanthale,630,824630,60000,38.198949832045884,3819.8949832045882,-56180.10501679541,False
3,135452,401732,32412,147572,86821,35637,mahiyanganaya,2970,839626,60000,176.86446108148152,17686.446108148153,-42313.55389185184,False
3,129685,470352,26534,139875,75061,32611,medirigiriya,3420,874118,60000,195.62576219686585,19562.576219686583,-40437.42378031342,False
3,131681,464371,41120,145606,80270,29863,monaragala,29340,892911,60000,1642.9408978050444,164294.08978050444,104294.08978050444,True
3,141853,442083,37368,149777,78325,35881,morawewa,6780,885287,60000,382.92666671938025,38292.66667193802,-21707.333328061977,False
3,133055,455244,43701,141920,88450,38419,nikaweratiya,5160,900789,60000,286.41557567865505,28641.557567865504,-31358.442432134496,False
3,132629,449240,44026,148680,71615,33523,girithale,13830,879713,60000,786.0518146259064,78605.18146259064,18605.18146259064,True
3,126067,505080,33220,147045,62078,32178,kanthale,6390,905668,60000,352.7782807828034,35277.82807828034,-24722.17192171966,False
3,131095,416620,32405,139735,84695,31200,mahiyanganaya,3390,835750,60000,202.81184564762188,20281.18456476219,-39718.81543523781,False
3,127010,437648,39046,148714,76215,31191,ampara,5280,859824,60000,307.0395801931558,30703.95801931558,-29296.04198068442,False
3,143749,458314,32941,139813,73905,32239,dehiaththakandiya,8940,880961,60000,507.4004411091978,50740.04411091978,-9259.955889080222,False
3,144862,507794,30396,142528,76634,36596,mahiyanganaya,11400,938810,60000,607.1516068214016,60715.160682140166,715.1606821401656,True
3,152662,498129,33207,147046,75353,35796,monagala,2850,942193,60000,151.24289821724423,15124.289821724424,-44875.71017827558,False
3,138015,482317,44210,143848,80293,34893,ampara,6840,923576,60000,370.29979124619956,37029.97912461995,-22970.020875380047,False
3,132318,406761,24671,152424,63440,34646,ampara,9630,814260,60000,591.3344631935746,59133.44631935746,-866.5536806425371,False
3,134723,477537,44210,146196,60493,33671,monaragala,10020,896830,60000,558.6343008150932,55863.430081509316,-4136.569918490684,False
3,126427,430044,41158,148597,74201,35951,ampara,5700,856378,60000,332.7969658258386,33279.696582583856,-26720.303417416144,False
3,139116,485830,40607,140844,73664,35453,kanthale,6960,915514,60000,380.11434014116656,38011.434014116654,-21988.565985883346,False
3,128870,433674,25316,150258,85738,29427,ampara,10710,853283,60000,627.576079682825,62757.6079682825,2757.6079682825,True
3,142071,440634,28085,146241,72653,33664,dehiaththakandiya,9780,863348,60000,566.399644175929,56639.9644175929,-3360.035582407101,False
3,147778,401888,35247,139885,87082,37536,mahiyanganaya,14010,849416,60000,824.6842536519208,82468.42536519209,22468.425365192088,True
3,131114,407535,31633,144951,60308,38600,ampara,8640,814141,60000,530.6206173132173,53062.06173132173,-6937.93826867827,False
3,148754,440199,26327,143651,73779,31907,kanthale,12210,864617,60000,706.0929868369464,70609.29868369464,10609.298683694637,True
3,126783,462538,38817,139459,62138,38664,ampara,4290,868399,60000,247.0062724623128,24700.62724623128,-35299.37275376872,False
3,147172,497114,35303,147231,62331,32528,nikaweratiya,14580,921679,60000,790.9478245679895,79094.78245679896,19094.78245679896,True
3,146070,419064,37506,151839,76166,30433,mahiyanganaya,6960,861078,60000,404.14457226871434,40414.45722687143,-19585.542773128567,False
3,124558,488557,34711,145005,82622,29055,monagala,5460,904508,60000,301.8215427613686,30182.154276136862,-29817.845723863138,False
3,151060,479588,41574,140369,67129,31320,ampara,13680,911040,60000,750.7903055848261,75079.03055848261,15079.030558482613,True
3,142649,419078,43994,144877,69261,31627,bakamuna,3750,851486,60000,220.20326816882485,22020.326816882483,-37979.67318311751,False
3,138874,450299,24317,148250,87728,34204,dehiaththakandiya,10020,883672,60000,566.9524438932093,56695.24438932093,-3304.7556106790726,False
3,126445,452404,32526,145141,80922,38417,girithale,5220,875855,60000,297.9945310582231,29799.45310582231,-30200.54689417769,False
3,148091,475531,32220,151036,85222,34856,Kandakatiya,20430,926956,60000,1101.9940536551896,110199.40536551896,50199.405365518964,True
3,149272,488008,39267,147829,86776,32412,kanthale,630,943564,60000,33.38406297823995,3338.4062978239954,-56661.593702176004,False
3,127202,430148,42588,147355,82059,33106,mahiyanganaya,2970,862458,60000,172.18229757275137,17218.229757275138,-42781.77024272486,False
3,131182,467956,30332,140402,82849,36557,medirigiriya,3450,889278,60000,193.9775863115921,19397.75863115921,-40602.24136884079,False
3,144179,454639,37280,148058,63327,30382,monaragala,29460,877865,60000,1677.934534353232,167793.4534353232,107793.4534353232,True
3,133155,408192,40424,151793,84403,32018,morawewa,6510,849985,60000,382.94793437531246,38294.79343753125,-21705.206562468753,False
3,134816,392892,29822,147358,76560,36534,nikaweratiya,5070,817982,60000,309.90902000288514,30990.902000288515,-29009.097999711485,False
3,146957,493650,44947,141127,85671,29282,girithale,13890,941634,60000,737.5477096196611,73754.7709619661,13754.770961966104,True
3,131287,481840,32997,147120,64140,30916,kanthale,6360,888300,60000,357.9871664978048,35798.71664978048,-24201.28335021952,False
3,151481,425898,36060,147442,67817,31852,mahiyanganaya,3360,860550,60000,195.22398466097263,19522.398466097264,-40477.601533902736,False
3,137466,423332,36841,143779,75518,36081,ampara,5190,853017,60000,304.2143357049156,30421.433570491557,-29578.566429508443,False
3,151891,409685,29629,152832,66270,35622,dehiaththakandiya,9060,845929,60000,535.5059348952453,53550.59348952453,-6449.40651047547,False
3,129542,508228,38021,139235,62557,30761,mahiyanganaya,11640,908344,60000,640.7264208273517,64072.64208273517,4072.6420827351685,True
3,134916,403700,28917,143533,70281,34095,monagala,2880,815442,60000,176.59134555247337,17659.134555247336,-42340.865444752664,False
3,131394,484604,35429,144994,68096,32024,ampara,6720,896541,60000,374.7737136394208,37477.37136394208,-22522.628636057918,False
3,123750,393415,39718,151106,61481,34729,ampara,9600,804199,60000,596.8671933190666,59686.71933190666,-313.2806680933427,False
3,140601,403707,33505,147053,83767,30415,monaragala,10080,839048,60000,600.6807715410799,60068.077154107996,68.07715410799574,True
3,152471,406142,34791,145040,87109,32025,ampara,5730,857578,60000,334.08039851768586,33408.03985176859,-26591.96014823141,False
3,141764,401805,38999,145119,75271,29156,kanthale,7020,832114,60000,421.8172029313291,42181.72029313291,-17818.27970686709,False
3,125399,421021,36944,149755,70201,30892,ampara,10830,834212,60000,649.1155725403135,64911.557254031344,4911.557254031344,True
3,127627,402688,41513,149917,85262,32638,dehiaththakandiya,9750,839645,60000,580.6025165397281,58060.25165397281,-1939.7483460271906,False
3,125141,399726,36233,149656,79976,37196,mahiyanganaya,14040,827928,60000,847.8998173754239,84789.98173754239,24789.981737542388,True
3,123889,467698,37773,151668,74797,36124,ampara,8640,891949,60000,484.33262439892866,48433.26243989287,-11566.737560107133,False
3,129549,460836,28499,148732,69667,30310,kanthale,12300,867593,60000,708.8577247626479,70885.77247626478,10885.772476264785,True
3,129736,489525,29730,143388,68915,31099,ampara,4260,892393,60000,238.68407753086365,23868.407753086365,-36131.592246913635,False
3,127568,397908,38181,143121,87995,36718,nikaweratiya,14580,831491,60000,876.7382930182047,87673.82930182047,27673.82930182047,True
3,134617,468282,31818,138441,88153,38283,mahiyanganaya,6900,899594,60000,383.50633730327235,38350.63373032724,-21649.366269672762,False
3,149703,413572,38362,145677,66471,38902,monagala,5340,852687,60000,313.1277948414834,31312.77948414834,-28687.22051585166,False
3,124705,469227,26881,148044,67715,31364,ampara,13560,867936,60000,781.1635880986616,78116.35880986617,18116.35880986617,True
3,142443,443400,37273,140254,77660,35746,bakamuna,3690,876776,60000,210.43003001906987,21043.00300190699,-38956.99699809301,False
3,134432,508392,42512,138136,82697,33660,dehiaththakandiya,10080,939829,60000,536.267767859898,53626.776785989794,-6373.223214010206,False
3,134096,440001,35102,138858,67966,34336,girithale,5220,850359,60000,306.929191082825,30692.919108282502,-29307.080891717498,False
3,142578,504669,31308,143674,83097,37542,Kandakatiya,20460,942868,60000,1084.9875062044741,108498.75062044742,48498.75062044742,True
3,152485,437150,24411,149146,78821,38849,kanthale,630,880862,60000,35.760425583121986,3576.0425583121987,-56423.9574416878,False
3,138136,413235,25959,146054,88870,33795,mahiyanganaya,3060,846049,60000,180.84058961124,18084.058961124,-41915.941038876,False
3,132099,440227,40398,148279,76930,32139,medirigiriya,3480,870072,60000,199.98344964554659,19998.344964554657,-40001.65503544534,False
3,124439,437916,43698,151300,78983,36964,monaragala,29520,873300,60000,1690.1408450704225,169014.08450704225,109014.08450704225,True
3,134225,478562,34417,148557,63821,36928,morawewa,6510,896510,60000,363.0745892404993,36307.458924049926,-23692.541075950074,False
3,145817,499849,36848,143276,74632,33222,nikaweratiya,5070,933644,60000,271.5167665619872,27151.67665619872,-32848.32334380128,False
3,128806,441952,27632,148712,60938,34132,girithale,13890,842172,60000,824.6533962183497,82465.33962183497,22465.339621834966,True
3,137807,401755,36565,140743,64170,33042,kanthale,6420,814082,60000,394.30917278603386,39430.91727860339,-20569.08272139661,False
3,128829,462663,35152,152591,71383,30981,mahiyanganaya,3360,881599,60000,190.56282958578672,19056.28295857867,-40943.71704142133,False
3,144736,508879,29846,138475,62582,31489,ampara,5220,916007,60000,284.9323203861979,28493.23203861979,-31506.76796138021,False
3,143308,426651,35976,143125,67443,36010,dehiaththakandiya,9060,852513,60000,531.3701961143114,53137.01961143114,-6862.98038856886,False
3,151772,482963,38089,150008,66291,30245,mahiyanganaya,11400,919368,60000,619.9911243375884,61999.11243375884,1999.1124337588408,True
3,143819,444574,30789,142003,84079,31961,monagala,2790,877225,60000,159.02419561686,15902.419561686,-44097.580438314,False
3,148506,434482,28720,140460,73970,35455,ampara,6840,861593,60000,396.9391580479414,39693.915804794146,-20306.084195205854,False
3,137314,406272,32626,140647,80119,31396,ampara,9600,828374,60000,579.448413397813,57944.841339781306,-2055.1586602186944,False
3,143140,426082,26870,140578,78464,30146,monaragala,10020,845280,60000,592.7030096536059,59270.30096536059,-729.6990346394086,False
3,139037,481283,35476,151820,82708,32133,ampara,5820,922457,60000,315.46185892675754,31546.185892675756,-28453.814107324244,False
3,144679,440297,38839,144405,70698,35015,kanthale,7020,873933,60000,401.6326194342129,40163.26194342129,-19836.73805657871,False
3,135759,418459,38187,146582,67019,34229,ampara,10770,840235,60000,640.8921313680102,64089.213136801016,4089.213136801016,True
3,151719,431544,27966,150694,76145,36906,dehiaththakandiya,9810,874974,60000,560.5880860459854,56058.80860459854,-3941.19139540146,False
3,149890,454544,41958,150518,71367,36092,mahiyanganaya,13980,904369,60000,772.9145957015334,77291.45957015334,17291.45957015334,True
3,123054,481393,38645,152525,62574,35048,ampara,8700,893239,60000,486.99172337974494,48699.172337974494,-11300.827662025506,False
3,133787,406071,41659,147086,61180,37464,kanthale,12240,827247,60000,739.8032268476042,73980.32268476041,13980.32268476041,True
3,152959,494972,34083,146322,82044,36678,ampara,4260,947058,60000,224.90702786946522,22490.702786946524,-37509.297213053476,False
3,131995,508248,42293,140806,70524,34011,nikaweratiya,14580,927877,60000,785.6644792359332,78566.44792359332,18566.447923593325,True
3,131228,465339,30559,139340,68633,31179,mahiyanganaya,6840,866278,60000,394.79243383763645,39479.24338376364,-20520.75661623636,False
3,137814,497132,41275,146312,85941,36170,monagala,5400,944644,60000,285.8219604422407,28582.19604422407,-31417.80395577593,False
3,130502,499593,30452,148150,69379,31128,ampara,13590,909204,60000,747.3570287856191,74735.70287856192,14735.702878561919,True
3,147486,507247,31862,145630,82748,34933,bakamuna,3660,949906,60000,192.65064122134189,19265.06412213419,-40734.935877865806,False
3,145533,397805,30831,144886,64718,34404,dehiaththakandiya,10050,818177,60000,614.1702834472247,61417.02834472247,1417.028344722472,True
3,129700,496947,28753,143808,60760,35471,girithale,5160,895439,60000,288.1268294099319,28812.68294099319,-31187.31705900681,False
3,126598,456927,39291,150889,77817,37743,Kandakatiya,20490,889265,60000,1152.07502825367,115207.502825367,55207.502825367,True
3,139022,503853,26678,151430,88825,32551,kanthale,660,942359,60000,35.01850144159498,3501.8501441594976,-56498.1498558405,False
3,144709,449982,24466,149886,68599,36916,mahiyanganaya,2970,874558,60000,169.80005900123263,16980.005900123262,-43019.99409987674,False
3,141490,419675,33538,140714,63917,37177,medirigiriya,3450,836511,60000,206.2136660486234,20621.366604862338,-39378.63339513766,False
3,136602,471062,29181,138882,73563,34302,monaragala,29460,883592,60000,1667.0590046084617,166705.90046084617,106705.90046084617,True
3,134997,410681,42240,145120,80090,34124,morawewa,6540,847252,60000,385.9536477931005,38595.36477931005,-21404.635220689946,False
3,124612,423614,34027,151024,79248,35933,nikaweratiya,5070,848458,60000,298.7773113106365,29877.73113106365,-30122.26886893635,False
3,131984,509218,29647,145400,61761,29312,girithale,13890,907322,60000,765.4393919688931,76543.93919688932,16543.939196889318,True
3,123416,491526,33343,138965,69377,36164,kanthale,6510,892791,60000,364.58700860559753,36458.70086055975,-23541.29913944025,False
3,128237,410494,44876,152881,66578,29096,anganaya,3390,832162,60000,203.68630146533968,20368.630146533967,-39631.369853466036,False
3,126204,461061,24912,141727,73839,30676,ampara,5160,858419,60000,300.5525273788208,30055.25273788208,-29944.74726211792,False
3,125186,445162,36913,146864,63154,34284,dehiaththakandiya,9090,851563,60000,533.724457262704,53372.4457262704,-6627.554273729598,False
3,140721,437863,34048,146636,67120,38054,mahiyanganaya,11610,864442,60000,671.5314619141596,67153.14619141596,7153.146191415959,True
3,129281,469061,43010,147454,69468,37650,monagala,2790,895924,60000,155.70517142079015,15570.517142079016,-44429.482857920986,False
3,131676,392778,35158,141874,75426,33652,ampara,6930,810564,60000,427.4801249500348,42748.01249500348,-17251.98750499652,False
3,131895,413450,38470,146994,69072,38805,ampara,9600,838686,60000,572.3238494502114,57232.384945021135,-2767.6150549788654,False
3,135839,498493,44125,146052,63499,32931,monaragala,10050,920939,60000,545.6387448028588,54563.87448028588,-5436.125519714122,False
3,133116,488764,44671,144406,81330,29575,ampara,5730,921862,60000,310.7840435987165,31078.40435987165,-28921.59564012835,False
3,138034,481213,24655,150079,75224,29622,kanthale,7140,898827,60000,397.184330243751,39718.4330243751,-20281.566975624897,False
3,125057,445883,30811,145408,77002,31409,ampara,10710,855570,60000,625.8985237911568,62589.85237911568,2589.8523791156767,True
3,136915,418380,39758,151947,64950,38130,dehiaththakandiya,9840,850080,60000,578.7690570299266,57876.905702992655,-2123.0942970073447,False
3,128634,465056,24547,148634,62839,33410,mahiyanganaya,13980,863120,60000,809.852627676337,80985.2627676337,20985.2627676337,True
3,150434,481400,30634,147032,72064,36439,ampara,8700,918003,60000,473.8546606056843,47385.466060568426,-12614.533939431574,False
3,124251,445640,32999,145321,60411,33973,kanthale,12150,842595,60000,720.9869510262938,72098.69510262938,12098.695102629383,True
3,145725,397594,35817,150464,66238,36617,ampara,4260,832455,60000,255.8696866497288,25586.96866497288,-34413.03133502712,False
3,142967,426203,36558,139231,87890,33165,dehiaththakandiya,7810,866014,60000,450.91649788571544,45091.64978857154,-14908.350211428457,False
3,141374,479792,29999,138649,69746,35518,mahiyanganaya,13250,895078,60000,740.1589582136976,74015.89582136976,14015.895821369762,True
3,144565,501902,43465,149364,82595,35373,kanthale,12540,957264,60000,654.9917264202978,65499.172642029785,5499.1726420297855,True
3,142207,440142,36589,150919,79262,29881,ampara,6260,879000,60000,356.08646188850963,35608.646188850966,-24391.353811149034,False
3,126068,411316,32842,142787,64594,34624,nikaweratiya,18584,812231,60000,1144.009524384073,114400.9524384073,54400.9524384073,True
3,145140,501779,42312,146168,82144,35665,mahiyanganaya,9840,953208,60000,516.1517737996323,51615.177379963236,-8384.822620036764,False
